% Model:              IceShelf2D_forward.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 13 2024, 08:58
% Dimension:          2
% Nodes:              21665
% Expressions:        4
% Description:        Dependent variable u, Dependent variable v, Dependent variable H, given viscosity
% Length unit:        m
% x                       y                        u (1)                    v (1)                    H (1)                    nu (Pa*s)
79519.56133207421         39890.43379652976        5.311618994928864E-5     4.279407733390983E-6     191.4718007140815        4.251737927952882E13
66133.33333333359         48334.68561986212        3.1000326863116165E-5    2.009054411719121E-7     195.60766624040525       2.4069469048840547E13
66666.66666666693         48582.33532161923        3.052219739621976E-5     1.757016787340877E-7     194.0399855059614        2.3984794926456508E13
67200.00000000026         48797.68288836455        3.012567442775177E-5     1.5275004095679328E-7    192.5604403755419        2.3936278265422375E13
67733.3333333336          48984.94164205613        2.9802539840883246E-5    1.3201191458640513E-7    191.16000502048337       2.3914947284767023E13
68266.66666666695         49147.77534091838        2.9544949676478682E-5    1.1338830446091156E-7    189.83193415771285       2.391400191628542E13
68800.00000000028         49289.36986166816        2.934558307912305E-5     9.67387725848242E-8      188.57008410023906       2.3928300424484117E13
69333.33305747242         49412.49553188535        2.9197716829145248E-5    8.189676875403254E-8     187.37035312980882       2.395396334793375E13
69866.6640309204          49519.56133207422        2.909524953011567E-5     6.868195304707349E-8     186.23100702405566       2.3988069475301867E13
70399.98701495302         49612.66202789063        2.9032692723054685E-5    5.6909218974946616E-8    185.15261091719913       2.4028423312264926E13
70933.28963907372         49693.619154687505       2.900514199719285E-5     4.6394881221067564E-8    184.13806590685726       2.407337785421892E13
71466.55469757471         49764.01665625           2.900823831414594E-5     3.696032388841416E-8     183.19284530520613       2.4121700222774844E13
71999.77013418378         49825.231875000005       2.9038127421505173E-5    2.8433115453512753E-8    182.32525233878889       2.4172470635199344E13
72532.94912889606         49878.4625               2.9091422772137644E-5    2.06454730300583E-8      181.54646045062725       2.422500717947629E13
73066.15714293746         49924.75                 2.9165174808221056E-5    1.3429964560083783E-8    180.87018323294387       2.4278810146551254E13
66666.66581133139         48136.37894135135        3.1752257183533215E-5    2.1982208607556168E-7    195.11441559875618       2.4255629791236332E13
67199.99427228328         47975.18519911489        3.239845138518765E-5     2.3540237553027914E-7    194.51675829586233       2.4428662698077625E13
67733.31433969742         47766.81680450134        3.3166803673752284E-5    2.5590155946798475E-7    194.04654299509394       2.465020687716661E13
68266.62435321878         47488.8923526504         3.411102220822447E-5     2.8360877831102123E-7    193.74826930225703       2.4951818636816883E13
78135.41379765313         36700.83311410184        5.4392765431575704E-5    2.7337123802240396E-6    204.25341139478346       5.209851051187413E13
77972.46441679887         37232.52809555028        5.408857161895717E-5     2.7901608625653484E-6    202.97839274426428       5.0410628846511234E13
68799.92611006093         47118.88373728953        3.527853639916602E-5     3.2116851185344653E-7    193.6732645598689        2.5378390646732945E13
77762.56148822237         37764.3925661853         5.373453119865318E-5     2.8140162961777476E-6    201.77555659144605       4.8711148145062875E13
69333.22078822636         46673.22117743836        3.661069998532863E-5     3.6877037351837973E-7    193.78413883081515       2.5946183394608348E13
69866.50310877715         46205.777141037535       3.7961720996152014E-5    4.246094436857722E-7     193.95555694426318       2.661495276897044E13
70399.75560905335         45704.932989047615       3.9351899845037306E-5    4.933596049302995E-7     194.217117628526         2.741168153282132E13
70932.94412914435         45190.500141950855       4.072815175894642E-5     5.772937803435131E-7     194.52426140038898       2.8316833731821254E13
71466.01598242382         44668.350239501466       4.207308881412365E-5     6.796753241631107E-7     194.86225225094603       2.9323251684980766E13
71998.9024279124          44141.80172447693        4.337580605157383E-5     8.032711666210587E-7     195.22022132548784       3.0424470872111938E13
77483.21861855233         38296.413547142365       5.331408912266223E-5     2.7905688282294693E-6    200.72216208321586       4.700403195613451E13
77111.79167203918         38828.5169694774         5.280709302189859E-5     2.7046078540882064E-6    199.88598805119977       4.5293984852741625E13
76664.71419719596         39360.6367357542         5.2208781763781455E-5    2.5612138721506373E-6    199.23592642104737       4.3593395944695266E13
76195.84970070444         39892.72878399306        5.1535761548956885E-5    2.387078131678318E-6     198.6530585383594        4.192060599753548E13
75693.58976473278         40424.75785224165        5.0776102685807404E-5    2.1822651641295267E-6    198.15073399518528       4.028109022171342E13
75177.7439360565          40956.68390394785        4.9936197190717156E-5    1.9626500420227616E-6    197.68050004632977       3.868556793192808E13
72531.52568718453         43612.72241264694        4.4628515085525244E-5    9.497687973629404E-7     195.59200851820464       3.1614501557582906E13
73063.81101217419         43082.162669645426       4.5824835839240005E-5    1.1193077169404978E-6    195.97694224161302       3.2887602355905836E13
73595.75950941198         42551.26474187857        4.695834273692068E-5     1.3101463961373728E-6    196.37602115112298       3.4236748314676316E13
74126.23437000901         42020.00586909636        4.802417543392655E-5     1.5184236564788817E-6    196.79352370801945       3.565674873051183E13
74654.18545703548         41488.45483427624        4.901799180524026E-5     1.7384072477406724E-6    197.2289625899038        3.7141802302100234E13
78334.68561986212         36700.70095462148        5.446466169960262E-5     2.8077529441062916E-6    203.83819615787704       5.21425168016442E13
78582.33532161923         37232.30836739563        5.431587260022511E-5     3.036838501649682E-6     201.68749636480888       5.054050599333204E13
78797.68288836455         37763.86970358669        5.413553416054643E-5     3.268068368731952E-6     199.56307310756299       4.892485014601279E13
78984.94164205613         38295.38542015882        5.392272349503484E-5     3.5011410544738526E-6    197.50038715299726       4.73044617569516E13
79147.77534091838         38826.85944474369        5.367606716151333E-5     3.7356384458318015E-6    195.51530757244558       4.568802282471119E13
79289.36986166815         39358.30061074441        5.339374892799339E-5     3.970974596390929E-6     193.59559246297155       4.4083973369204016E13
79412.49553188535         39889.72441460978        5.3073508987099164E-5    4.206341136717113E-6     191.72084602245917       4.2500497525308016E13
79924.75                  43613.02333914197        4.94813323739953E-5      5.706030712008087E-6     180.57251928843962       3.261898922819543E13
79878.4625                43080.20679335784        5.0170327382083E-5       5.52779326682519E-6      181.87684335252425       3.3853908780223656E13
79825.231875              42547.88364827043        5.07919547173623E-5      5.3309618220027224E-6    183.29267806687247       3.5158313323446766E13
79764.01665625            42015.915865670526       5.13520350141569E-5      5.120346119748695E-6     184.80679041170825       3.652618933180697E13
79693.61915468749         41484.19293423413        5.185580659971177E-5     4.899809501669119E-6     186.41396738363798       3.7951188793912664E13
79612.66202789062         40952.628150793316       5.230795414518504E-5     4.672431845222454E-6     188.11120422516484       3.942663082155005E13
79519.56133207421         40421.15511154565        5.271263600055658E-5     4.440644317732276E-6     189.88719524577357       4.0945508128783516E13
66666.66666666693         48334.68561986212        3.120959277800238E-5     2.0077577888146146E-7    194.63113639293556       2.4126236664521773E13
67200.00000000026         48582.33532161923        3.073186188422573E-5     1.759047855907343E-7     193.07460240245445       2.4041229738048176E13
67733.3333333336          48797.68288836455        3.033568119761957E-5     1.532450544927493E-7     191.60725236744958       2.399246671205482E13
68266.66666666695         48984.94164205613        3.001283734462802E-5     1.3275780841139447E-7    190.22014610830706       2.3970954187073273E13
68800.00000000028         49147.77534091838        2.9755490916442455E-5    1.143444215361591E-7     188.90665206120858       2.3969875752538426E13
69333.33299965909         49289.36986166816        2.9556325331548284E-5    9.786495529694564E-8     187.6607748053891        2.3984077313654258E13
69866.66344354404         49412.49553188535        2.9408620877041173E-5    8.31531226334441E-8      186.47860688010445       2.400966993166485E13
70399.98389386233         49519.56133207422        2.9306278072390594E-5    7.002825183794298E-8     185.35866963044936       2.40437248439424E13
70933.27809343764         49612.66202789063        2.9243808355529484E-5    5.830394248590588E-8     184.30186548635743       2.408404025889978E13
71466.5212954531          49693.619154687505       2.9216306232182647E-5    4.7793852957648406E-8    183.3115344213633        2.4128963981138582E13
